vacancy_id,salary_from,salary_to,experience,city,employment_type
82955796,150000.0,230000.0,От 1 года до 3 лет,Казань,Удалённая работа
28663657,305000.0,415000.0,От 1 года до 3 лет,Москва,Полная занятость
83674317,235000.0,365000.0,От 1 года до 3 лет,Москва,Полная занятость
78303624,270000.0,400000.0,От 1 года до 3 лет,Москва,Полная занятость
19237045,65000.0,,От 1 года до 3 лет,Новосибирск,Удалённая работа
36197593,,,От 3 до 6 лет,Санкт-Петербург,Удалённая работа
56784207,,605000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
45630403,,,От 3 до 6 лет,Новосибирск,Полная занятость
72997201,135000.0,210000.0,От 1 года до 3 лет,Казань,Полная занятость
10460364,,,Более 6 лет,Новосибирск,Полная занятость
93189385,120000.0,170000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
93739136,90000.0,100000.0,Нет опыта,Москва,Стажировка
62704206,350000.0,480000.0,От 1 года до 3 лет,Нижний Новгород,Полная занятость
95217997,215000.0,300000.0,Более 6 лет,Казань,Удалённая работа
37174318,,,От 3 до 6 лет,Москва,Полная занятость
74614711,,140000.0,Нет опыта,Москва,Полная занятость
51681563,55000.0,60000.0,Нет опыта,Казань,Стажировка
88054398,70000.0,75000.0,Нет опыта,Казань,Удалённая работа
25460352,220000.0,,Более 6 лет,Нижний Новгород,Удалённая работа
18462892,130000.0,190000.0,От 1 года до 3 лет,Москва,Стажировка
66674492,,,Более 6 лет,Санкт-Петербург,Полная занятость
78342438,210000.0,290000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
73820587,310000.0,385000.0,Более 6 лет,Москва,Полная занятость
33052504,,,Более 6 лет,Санкт-Петербург,Полная занятость
56367027,,,От 3 до 6 лет,Москва,Удалённая работа
75805287,,205000.0,От 3 до 6 лет,Санкт-Петербург,Полная занятость
19504057,65000.0,80000.0,Нет опыта,Санкт-Петербург,Полная занятость
24284202,85000.0,135000.0,От 1 года до 3 лет,Екатеринбург,Полная занятость
30113320,110000.0,160000.0,От 1 года до 3 лет,Москва,Полная занятость
90197724,295000.0,405000.0,Более 6 лет,Екатеринбург,Полная занятость
92600843,305000.0,405000.0,От 1 года до 3 лет,Москва,Полная занятость
39384259,195000.0,280000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
64400125,290000.0,405000.0,От 1 года до 3 лет,Екатеринбург,Удалённая работа
63571014,110000.0,145000.0,От 1 года до 3 лет,Москва,Полная занятость
64482440,70000.0,85000.0,От 3 до 6 лет,Новосибирск,Полная занятость
93220863,220000.0,325000.0,От 3 до 6 лет,Москва,Удалённая работа
61436089,250000.0,410000.0,От 1 года до 3 лет,Москва,Удалённая работа
48604078,13500000.0,17500000.0,Более 6 лет,Казань,Удалённая работа
43833100,305000.0,395000.0,От 3 до 6 лет,Москва,Полная занятость
37979285,185000.0,235000.0,Более 6 лет,Казань,Полная занятость
50454673,,,От 3 до 6 лет,Казань,Полная занятость
47410465,8000.0,10000.0,Более 6 лет,Санкт-Петербург,Полная занятость
54617694,85000.0,90000.0,Нет опыта,Санкт-Петербург,Полная занятость
99637534,,,Более 6 лет,Москва,Удалённая работа
75063335,240000.0,380000.0,От 1 года до 3 лет,Москва,Полная занятость
71943401,105000.0,175000.0,От 1 года до 3 лет,Москва,Полная занятость
39425921,95000.0,135000.0,От 3 до 6 лет,Москва,Полная занятость
53440604,60000.0,90000.0,От 1 года до 3 лет,Казань,Полная занятость
81655918,185000.0,260000.0,От 3 до 6 лет,Санкт-Петербург,Удалённая работа
31624234,250000.0,315000.0,Более 6 лет,Санкт-Петербург,Полная занятость
23635569,,,От 3 до 6 лет,Санкт-Петербург,Полная занятость
62630671,,,От 3 до 6 лет,Нижний Новгород,Полная занятость
98665741,250000.0,355000.0,От 3 до 6 лет,Москва,Полная занятость
35870015,85000.0,100000.0,Нет опыта,Москва,Частичная занятость
98409807,155000.0,220000.0,От 1 года до 3 лет,Казань,Полная занятость
82842928,135000.0,195000.0,От 1 года до 3 лет,Москва,Полная занятость
12189871,15000.0,20000.0,От 3 до 6 лет,Новосибирск,Полная занятость
21625605,60000.0,80000.0,От 3 до 6 лет,Екатеринбург,Полная занятость
51675325,,,Более 6 лет,Москва,Полная занятость
55619727,215000.0,325000.0,От 1 года до 3 лет,Москва,Полная занятость
89145625,85000.0,130000.0,От 1 года до 3 лет,Новосибирск,Полная занятость
44410984,135000.0,180000.0,От 1 года до 3 лет,Москва,Удалённая работа
39530056,,,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
11327053,80000.0,110000.0,От 1 года до 3 лет,Москва,Полная занятость
89718904,,,Более 6 лет,Новосибирск,Удалённая работа
87418721,60000.0,75000.0,Нет опыта,Санкт-Петербург,Полная занятость
